Autor,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
"Soriano-Romero, O.",Orange and yellow emissions through Sm3+ and Tb3+/Sm3+ doped potassium-zinc phosphate glasses for WLED applications,"Soriano-Romero, O.| Huerta, E.F.| Meza-Rocha, A.N.| Caldiño, U.",4.0,57201460286| 36650789500| 37063511900| 56110056100,2023.0,2023-11-15,Ceramics International,49,22,36353-36359,-,ISSN-02728842,21522.0,Journal,Elsevier Ltd,English,1.16,20,9.4,15,0.938,20,0.8,16.0,17.0,1.36,12.48,13.0,21.0,0.0,0.0,"Soriano-Romero, O., Huerta, E.F., Meza-Rocha, A.N. and 1 more (...) (2023).Orange and yellow emissions through Sm3+ and Tb3+/Sm3+ doped potassium-zinc phosphate glasses for WLED applications. Ceramics International,49(22) 36353-36359",https://www.scopus.com/record/display.url?eid=2-s2.0-85170043946&origin=resultslist,10.1016/j.ceramint.2023.08.319,Article,,2-s2.0-85170043946,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57201460286,56110056100,56110056100,-,Mexico,1.0,1508| 2503| 2504| 2505| 2508,"Process Chemistry and Technology| Ceramics and Composites| Electronic, Optical and Magnetic Materials| Materials Chemistry| Surfaces, Coatings and Films",4| 2,Natural Sciences| Engineering & Technology,249| 219| 433,Engineering - Petroleum| Engineering - Chemical| Materials Science,36,Engineering,34| 40| 36,Chemical Sciences| Engineering| Creative Arts And Writing,-,-,-,Luminescence Properties of Glass Materials,1092,32.309,Optical Properties and Energy Transfer in Glass Materials,386,98.212,Definitive,2023.0,17.0,N/A,"Soriano-Romero, O.| Huerta, E.F.| Meza-Rocha, A.N.| Caldiño, U.",Universidad Autónoma Metropolitana,Mexico,0
"Soriano-Romero, O.",Assessment of optical and fluorescence aspects of Er3+-doped multicomponent B2O3glasses as active media for 1.532 μm near-infrared optical amplifiers,"Lakshminarayana, G.| Meza-Rocha, A.N.| Soriano-Romero, O.| Caldiño, U.| Lira, A.| Lee, D.-E.| Yoon, J.| Park, T.",8.0,57194637883| 37063511900| 57201460286| 56110056100| 6603757680| 56605563300| 56449838900| 55717001200,2022.0,2022-05-01,Journal of Materials Research and Technology,18,-,3457-3477,-,ISSN-22387854,21100383742.0,Journal,Elsevier Editora Ltda,English,1.79,8,8.5,12,1.05,10,1.0,24.0,16.0,0.85,15.33,20.0,34.0,0.0,0.0,"Lakshminarayana, G., Meza-Rocha, A.N., Soriano-Romero, O. and 5 more (...) (2022).Assessment of optical and fluorescence aspects of Er3+-doped multicomponent B2O3glasses as active media for 1.532 μm near-infrared optical amplifiers. Journal of Materials Research and Technology,183457-3477",https://www.scopus.com/record/display.url?eid=2-s2.0-85135575466&origin=resultslist,10.1016/j.jmrt.2022.04.012,Article,Gold|Green,2-s2.0-85135575466,-,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Hanyang University| Kyungpook National University| Universidad Autonoma del Estado de Mexico,505001| 505017| 209025| 209055| 505051,Academic,5.0,60012704| 60024830| 60028381| 60002281| 60211585,Kyungpook National University (KNU)| Benemérita Universidad Autónoma de Puebla| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma del Estado de México| Hanyang University ERICA Campus,57194637883,55717001200,57194637883| 56605563300| 56449838900| 55717001200,-,South Korea| Mexico,2.0,2502| 2503| 2506| 2508,"Biomaterials| Ceramics and Composites| Metals and Alloys| Surfaces, Coatings and Films",4,Natural Sciences,433,Materials Science,36,Engineering,40,Engineering,-,-,-,Luminescence Properties of Glass Materials,1092,32.309,Optical Properties and Energy Transfer in Glass Materials,386,98.212,Definitive,2022.0,16.0,N/A,"Lakshminarayana, G.| Meza-Rocha, A.N.| Soriano-Romero, O.| Caldiño, U.| Lira, A.| Lee, D.-E.| Yoon, J.| Park, T.",Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Hanyang University| Kyungpook National University| Universidad Autonoma del Estado de Mexico,South Korea| Mexico,0
"Soriano-Romero, O.",Exploration of concentration-reliant optical and luminescence aspects of Sm3+: B2O3-Gd2O3-Li2O-Na2O-LiF glasses for color displays and visible lasers utilization,"Lakshminarayana, G.| Meza-Rocha, A.N.| Soriano-Romero, O.| Caldiño, U.| Lira, A.| Lee, D.-E.| Yoon, J.| Park, T.",8.0,57194637883| 37063511900| 57201460286| 56110056100| 6603757680| 56605563300| 56449838900| 55717001200,2022.0,2022-12-10,Journal of Alloys and Compounds,926,-,-,166936,ISSN-09258388,12325.0,Journal,Elsevier Ltd,English,1.32,17,10.9,5,1.079,9,2.14,49.0,16.0,1.15,13.07,20.0,25.0,0.0,0.0,"Lakshminarayana, G., Meza-Rocha, A.N., Soriano-Romero, O. and 5 more (...) (2022).Exploration of concentration-reliant optical and luminescence aspects of Sm3+: B2O3-Gd2O3-Li2O-Na2O-LiF glasses for color displays and visible lasers utilization. Journal of Alloys and Compounds,926",https://www.scopus.com/record/display.url?eid=2-s2.0-85137103199&origin=resultslist,10.1016/j.jallcom.2022.166936,Article,,2-s2.0-85137103199,-,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Hanyang University| Kyungpook National University| Universidad Autonoma del Estado de Mexico,505001| 505017| 209025| 209055| 505051,Academic,5.0,60012704| 60024830| 60028381| 60002281| 60211585,Kyungpook National University (KNU)| Benemérita Universidad Autónoma de Puebla| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma del Estado de México| Hanyang University ERICA Campus,57194637883,55717001200,57194637883,-,South Korea| Mexico,2.0,2210| 2211| 2505| 2506,Mechanical Engineering| Mechanics of Materials| Materials Chemistry| Metals and Alloys,4| 2,Natural Sciences| Engineering & Technology,433| 222,Materials Science| Engineering - Mechanical,36,Engineering,51| 40,Physical Sciences| Engineering,4016| 5104,Materials engineering| Condensed matter physics,-,Luminescence Properties of Glass Materials,1092,32.309,Optical Properties and Energy Transfer in Glass Materials,386,98.212,Definitive,2022.0,16.0,N/A,"Lakshminarayana, G.| Meza-Rocha, A.N.| Soriano-Romero, O.| Caldiño, U.| Lira, A.| Lee, D.-E.| Yoon, J.| Park, T.",Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Hanyang University| Kyungpook National University| Universidad Autonoma del Estado de Mexico,South Korea| Mexico,0
"Soriano-Romero, O.",Spectroscopic evaluation a new and novel Nd3+/Yb3+ co-doped CdO-V2O5 glass system for 1 μm laser application,"Soriano-Romero, O.| Lozada-Morales, R.| Caldiño, U.| Méndez-Blas, A.| Falcony, C.| Álvarez, E.| Palomino-Ovando, M.| Meza-Rocha, A.N.",8.0,57201460286| 6603702293| 56110056100| 56000769300| 7006061381| 57211382978| 6508225500| 37063511900,2019.0,2019-03-10,Journal of Alloys and Compounds,777,-,886-893,-,ISSN-09258388,12325.0,Journal,Elsevier Ltd,English,1.47,13,7.6,7,1.055,9,1.95,74.0,16.0,1.09,11.02,30.0,27.0,0.0,0.0,"Soriano-Romero, O., Lozada-Morales, R., Caldiño, U. and 5 more (...) (2019).Spectroscopic evaluation a new and novel Nd3+/Yb3+ co-doped CdO-V2O5 glass system for 1 μm laser application. Journal of Alloys and Compounds,777886-893",https://www.scopus.com/record/display.url?eid=2-s2.0-85056498006&origin=resultslist,10.1016/j.jallcom.2018.10.370,Article,,2-s2.0-85056498006,-,Benemerita Universidad Autonoma de Puebla| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad de Sonora,505001| 505002| 505017| 505021,Academic| Government,4.0,60024830| 60017323| 60032897| 60028381,Benemérita Universidad Autónoma de Puebla| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad de Sonora| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57201460286,37063511900,37063511900,-,Mexico,1.0,2210| 2211| 2505| 2506,Mechanical Engineering| Mechanics of Materials| Materials Chemistry| Metals and Alloys,2| 4,Engineering & Technology| Natural Sciences,433| 222,Materials Science| Engineering - Mechanical,36,Engineering,40| 51,Engineering| Physical Sciences,4016| 5104,Materials engineering| Condensed matter physics,-,Luminescence Properties of Glass Materials,1092,32.309,Optical Properties and Energy Transfer in Glass Materials,386,98.212,Definitive,2019.0,16.0,N/A,"Soriano-Romero, O.| Lozada-Morales, R.| Caldiño, U.| Méndez-Blas, A.| Falcony, C.| Álvarez, E.| Palomino-Ovando, M.| Meza-Rocha, A.N.",Benemerita Universidad Autonoma de Puebla| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad de Sonora,Mexico,0
"Soriano-Romero, O.",Tunable white light emission in zinc phosphate glasses activated with Agmn+ clusters and Sm3+,"Soriano-Romero, O.| Flores-Cruz, R.L.| Lozada-Morales, R.| Caldiño, U.| Falcony, C.| Cármona-Téllez, S.| Camarillo, I.| Méndez-Blas, A.| Meza-Rocha, A.N.",9.0,57201460286| 57214933486| 6603702293| 56110056100| 7006061381| 23566502900| 36840147200| 56000769300| 37063511900,2020.0,2020-06-01,Journal of Luminescence,222,-,-,117104,ISSN-00222313,12179.0,Journal,Elsevier B.V.,English,0.95,35,6.1,17,0.652,31,1.43,40.0,15.0,0.62,13.0,31.0,41.0,0.0,0.0,"Soriano-Romero, O., Flores-Cruz, R.L., Lozada-Morales, R. and 6 more (...) (2020).Tunable white light emission in zinc phosphate glasses activated with Agmn+ clusters and Sm3+. Journal of Luminescence,222",https://www.scopus.com/record/display.url?eid=2-s2.0-85079547069&origin=resultslist,10.1016/j.jlumin.2020.117104,Article,,2-s2.0-85079547069,-,Benemerita Universidad Autonoma de Puebla| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana,505001| 505002| 505017,Government| Academic,3.0,60024830| 60028381| 60017323,Benemérita Universidad Autónoma de Puebla| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional,57201460286,37063511900,37063511900,-,Mexico,1.0,1303| 1304| 1600| 3104| 3107,"Biochemistry| Biophysics| General Chemistry| Condensed Matter Physics| Atomic and Molecular Physics, and Optics",5| 4,Life Sciences & Medicine| Natural Sciences,409| 507| 439,Chemistry| Biological Sciences| Physics & Astronomy,37| 32,Physical Sciences| Life Sciences,34,Chemical Sciences,3402,Inorganic chemistry,-,Luminescence Properties of Glass Materials,1092,32.309,Optical Properties of Silver Nanoparticle-Embedded Glasses,18888,82.289,Very Good,2020.0,15.0,N/A,"Soriano-Romero, O.| Flores-Cruz, R.L.| Lozada-Morales, R.| Caldiño, U.| Falcony, C.| Cármona-Téllez, S.| Camarillo, I.| Méndez-Blas, A.| Meza-Rocha, A.N.",Benemerita Universidad Autonoma de Puebla| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana,Mexico,0
"Soriano-Romero, O.",Sodium zinc phosphate glasses doped with Tb3+ and Tb3+/Eu3+ as multicolor phosphor for green laser stimulated emission and WLED applications,"Francisco-Rodríguez, H.I.| Soriano-Romero, O.| Meza-Rocha, A.N.| Caldiño, U.",4.0,59164242700| 57201460286| 37063511900| 56110056100,2024.0,2024-01-01,Optical Materials,147,-,-,114776,ISSN-09253467,12318.0,Journal,Elsevier B.V.,English,0.95,32,6.8,20,0.699,25,1.51,17.0,14.0,2.09,6.68,10.0,13.0,0.0,0.0,"Francisco-Rodríguez, H.I., Soriano-Romero, O., Meza-Rocha, A.N. and 1 more (...) (2024).Sodium zinc phosphate glasses doped with Tb3+ and Tb3+/Eu3+ as multicolor phosphor for green laser stimulated emission and WLED applications. Optical Materials,147",https://www.scopus.com/record/display.url?eid=2-s2.0-85181174750&origin=resultslist,10.1016/j.optmat.2023.114776,Article,,2-s2.0-85181174750,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana,704696| 505001| 505017,Government| Academic,3.0,60028381| 60024830| 60027998,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Benemérita Universidad Autónoma de Puebla| Secretaría de Ciencia, Humanidades, Tecnología e Innovación",59164242700,56110056100,56110056100,-,Mexico,1.0,1604| 1605| 1606| 1607| 2208| 2504| 3107,"Inorganic Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Spectroscopy| Electrical and Electronic Engineering| Electronic, Optical and Magnetic Materials| Atomic and Molecular Physics, and Optics",4| 2,Natural Sciences| Engineering & Technology,433| 221| 439| 249| 409,Materials Science| Engineering - Electrical & Electronic| Physics & Astronomy| Engineering - Petroleum| Chemistry,37| 36,Physical Sciences| Engineering,51,Physical Sciences,5104| 5102,"Condensed matter physics| Atomic, molecular and optical physics",-,Luminescence Properties of Glass Materials,1092,32.309,Optical Properties and Energy Transfer in Glass Materials,386,98.212,Definitive,2024.0,14.0,N/A,"Francisco-Rodríguez, H.I.| Soriano-Romero, O.| Meza-Rocha, A.N.| Caldiño, U.",Consejo Nacional de Ciencia y Tecnologia Mexico| Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana,Mexico,0
"Soriano-Romero, O.","Multicolor emission in potassium-zinc phosphate glasses activated with Dy3+, Tb3+ and Dy3+/ Tb3+ for photonic device applications","Huerta, E.F.| Soriano-Romero, O.| Meza-Rocha, A.N.| Caldiño, U.",4.0,36650789500| 57201460286| 37063511900| 56110056100,2023.0,2023-05-01,Journal of Luminescence,257,-,-,119617,ISSN-00222313,12179.0,Journal,Elsevier B.V.,English,0.86,36,6.7,20,0.589,33,1.81,31.0,12.0,1.11,10.79,19.0,26.0,0.0,0.0,"Huerta, E.F., Soriano-Romero, O., Meza-Rocha, A.N. and 1 more (...) (2023).Multicolor emission in potassium-zinc phosphate glasses activated with Dy3+, Tb3+ and Dy3+/ Tb3+ for photonic device applications. Journal of Luminescence,257",https://www.scopus.com/record/display.url?eid=2-s2.0-85145347311&origin=resultslist,10.1016/j.jlumin.2022.119617,Article,,2-s2.0-85145347311,-,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana,505001| 505017,Academic,2.0,60028381| 60024830,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Benemérita Universidad Autónoma de Puebla,36650789500,56110056100,56110056100,-,Mexico,1.0,1303| 1304| 1600| 3104| 3107,"Biochemistry| Biophysics| General Chemistry| Condensed Matter Physics| Atomic and Molecular Physics, and Optics",5| 4,Life Sciences & Medicine| Natural Sciences,507| 439| 409,Biological Sciences| Physics & Astronomy| Chemistry,32| 37,Life Sciences| Physical Sciences,34,Chemical Sciences,3402,Inorganic chemistry,-,Luminescence Properties of Glass Materials,1092,32.309,Optical Properties and Energy Transfer in Glass Materials,386,98.212,Definitive,2023.0,12.0,N/A,"Huerta, E.F.| Soriano-Romero, O.| Meza-Rocha, A.N.| Caldiño, U.",Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana,Mexico,0
"Soriano-Romero, O.","Er3+: B2O3-TeO2-ZnO-PbF2−M2O/MF (M = Li, Na, and K) glasses: An inspection of structural, thermal, optical, chromatic, and near-infrared luminescence traits for displays and potential C-band amplification","Lakshminarayana, G.| Meza-Rocha, A.N.| Soriano-Romero, O.| Caldiño, U.| Lira, A.| Yoon, J.",6.0,57194637883| 37063511900| 57201460286| 56110056100| 6603757680| 56449838900,2023.0,2023-12-15,Journal of Non-Crystalline Solids,622,-,-,122660,ISSN-00223093,28547.0,Journal,Elsevier B.V.,English,1.05,25,6.5,22,0.655,29,1.04,20.0,9.0,0.76,11.8,25.0,37.0,0.0,0.0,"Lakshminarayana, G., Meza-Rocha, A.N., Soriano-Romero, O. and 3 more (...) (2023).Er3+: B2O3-TeO2-ZnO-PbF2−M2O/MF (M = Li, Na, and K) glasses: An inspection of structural, thermal, optical, chromatic, and near-infrared luminescence traits for displays and potential C-band amplification. Journal of Non-Crystalline Solids,622",https://www.scopus.com/record/display.url?eid=2-s2.0-85174342038&origin=resultslist,10.1016/j.jnoncrysol.2023.122660,Article,,2-s2.0-85174342038,-,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Hanyang University| Universidad Autonoma del Estado de Mexico,505001| 505017| 209025| 505051,Academic,4.0,60211585| 60024830| 60028381| 60002281| 127591537,Hanyang University ERICA Campus| Benemérita Universidad Autónoma de Puebla| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma del Estado de México| AIDICOME Inc.,57194637883,56449838900,56449838900,-,South Korea| Mexico,2.0,2503| 2504| 2505| 3104,"Ceramics and Composites| Electronic, Optical and Magnetic Materials| Materials Chemistry| Condensed Matter Physics",4,Natural Sciences,433| 439,Materials Science| Physics & Astronomy,36| 37,Engineering| Physical Sciences,40| 51| 34,Engineering| Physical Sciences| Chemical Sciences,5104| 3403| 4016,Condensed matter physics| Macromolecular and materials chemistry| Materials engineering,-,Luminescence Properties of Glass Materials,1092,32.309,Optical Properties and Energy Transfer in Glass Materials,386,98.212,Definitive,2023.0,9.0,N/A,"Lakshminarayana, G.| Meza-Rocha, A.N.| Soriano-Romero, O.| Caldiño, U.| Lira, A.| Yoon, J.",Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Hanyang University| Universidad Autonoma del Estado de Mexico,South Korea| Mexico,0
"Soriano-Romero, O.",Multicolor emission in Agmn+ clusters and Eu3+ activated ZnO–P2O5 glasses achieved under near ultraviolet light excitation,"Soriano-Romero, O.| Juárez-Rayón, I.| Carmona-Téllez, S.| Alarcón-Flores, G.| Lozada-Morales, R.| Caldiño, U.| Falcony, C.| Méndez-Blas, A.| Meza-Rocha, A.N.",9.0,57201460286| 57362959300| 23566502900| 14051621400| 6603702293| 56110056100| 57217063539| 56000769300| 37063511900,2022.0,2022-01-01,Optical Materials,123,-,-,111833,ISSN-09253467,12318.0,Journal,Elsevier B.V.,English,0.92,35,5.6,26,0.611,23,1.54,29.0,9.0,0.74,12.18,33.0,38.0,0.0,0.0,"Soriano-Romero, O., Juárez-Rayón, I., Carmona-Téllez, S. and 6 more (...) (2022).Multicolor emission in Agmn+ clusters and Eu3+ activated ZnO–P2O5 glasses achieved under near ultraviolet light excitation. Optical Materials,123",https://www.scopus.com/record/display.url?eid=2-s2.0-85120615740&origin=resultslist,10.1016/j.optmat.2021.111833,Article,,2-s2.0-85120615740,-,Benemerita Universidad Autonoma de Puebla| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505001| 505002| 505017| 505011,Academic| Government,4.0,60024830| 60013076| 60019176| 60028381| 60017323,Benemérita Universidad Autónoma de Puebla| Centro de Investigacion en Ciencia Aplicada y Tecnologia Avanzada| Instituto Politécnico Nacional| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional,57201460286,37063511900,37063511900,-,Mexico,1.0,1604| 1605| 1606| 1607| 2208| 2504| 3107,"Inorganic Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Spectroscopy| Electrical and Electronic Engineering| Electronic, Optical and Magnetic Materials| Atomic and Molecular Physics, and Optics",4| 2,Natural Sciences| Engineering & Technology,439| 409| 433| 249| 221,Physics & Astronomy| Chemistry| Materials Science| Engineering - Petroleum| Engineering - Electrical & Electronic,37| 36,Physical Sciences| Engineering,51,Physical Sciences,5104| 5102,"Condensed matter physics| Atomic, molecular and optical physics",-,Luminescence Properties of Glass Materials,1092,32.309,Optical Properties of Silver Nanoparticle-Embedded Glasses,18888,82.289,Definitive,2022.0,9.0,N/A,"Soriano-Romero, O.| Juárez-Rayón, I.| Carmona-Téllez, S.| Alarcón-Flores, G.| Lozada-Morales, R.| Caldiño, U.| Falcony, C.| Méndez-Blas, A.| Meza-Rocha, A.N.",Benemerita Universidad Autonoma de Puebla| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
"Soriano-Romero, O.",Tunable rare-earth-free white light emission in zinc phosphate glasses activated with Agmn+ clusters and Mn2+ ions,"Soriano-Romero, O.| Carmona-Téllez, S.| Alarcón-Flores, G.| Lozada-Morales, R.| Caldiño, U.| Juárez-Rayón, I.| Meza-Rocha, A.N.",7.0,57201460286| 23566502900| 14051621400| 6603702293| 56110056100| 57362959300| 37063511900,2022.0,2022-11-15,Ceramics International,48,22,33108-33114,-,ISSN-02728842,21522.0,Journal,Elsevier Ltd,English,1.21,21,8.8,14,0.918,18,1.16,28.0,9.0,0.55,14.49,33.0,46.0,0.0,0.0,"Soriano-Romero, O., Carmona-Téllez, S., Alarcón-Flores, G. and 4 more (...) (2022).Tunable rare-earth-free white light emission in zinc phosphate glasses activated with Agmn+ clusters and Mn2+ ions. Ceramics International,48(22) 33108-33114",https://www.scopus.com/record/display.url?eid=2-s2.0-85135517204&origin=resultslist,10.1016/j.ceramint.2022.07.245,Article,,2-s2.0-85135517204,-,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505001| 505017| 505011,Academic,3.0,60024830| 60019176| 60013076| 60028381,Benemérita Universidad Autónoma de Puebla| Instituto Politécnico Nacional| Centro de Investigacion en Ciencia Aplicada y Tecnologia Avanzada| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57201460286,37063511900,37063511900,-,Mexico,1.0,1508| 2503| 2504| 2505| 2508,"Process Chemistry and Technology| Ceramics and Composites| Electronic, Optical and Magnetic Materials| Materials Chemistry| Surfaces, Coatings and Films",4| 2,Natural Sciences| Engineering & Technology,433| 219| 249,Materials Science| Engineering - Chemical| Engineering - Petroleum,36,Engineering,34| 40| 36,Chemical Sciences| Engineering| Creative Arts And Writing,-,-,-,Luminescence Properties of Glass Materials,1092,32.309,Optical Properties of Silver Nanoparticle-Embedded Glasses,18888,82.289,Defensible,2022.0,9.0,N/A,"Soriano-Romero, O.| Carmona-Téllez, S.| Alarcón-Flores, G.| Lozada-Morales, R.| Caldiño, U.| Juárez-Rayón, I.| Meza-Rocha, A.N.",Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
"Soriano-Romero, O.",Spectroscopy evaluation of Nd3+-activated novel CdO–V2O5–ZnO–B2O3 inverted glasses for near infrared laser applications,"Espinosa-Cerón, M.Y.| Soriano-Romero, O.| Caldiño, U.| Lozada-Morales, R.| Meza-Rocha, A.N.",5.0,57223317516| 57201460286| 56110056100| 6603702293| 37063511900,2023.0,2023-08-01,Ceramics International,49,15,25283-25290,-,ISSN-02728842,21522.0,Journal,Elsevier Ltd,English,1.16,20,9.4,15,0.938,20,1.46,29.0,7.0,0.56,12.48,31.0,45.0,0.0,0.0,"Espinosa-Cerón, M.Y., Soriano-Romero, O., Caldiño, U. and 2 more (...) (2023).Spectroscopy evaluation of Nd3+-activated novel CdO–V2O5–ZnO–B2O3 inverted glasses for near infrared laser applications. Ceramics International,49(15) 25283-25290",https://www.scopus.com/record/display.url?eid=2-s2.0-85159291264&origin=resultslist,10.1016/j.ceramint.2023.05.062,Article,,2-s2.0-85159291264,-,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Universidad Tecnológica de la Mixteca,505001| 505017| 717540,Academic,3.0,60011025| 60024830| 60028381,Universidad Tecnologica de la Mixteca| Benemérita Universidad Autónoma de Puebla| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57223317516,37063511900,37063511900,-,Mexico,1.0,1508| 2503| 2504| 2505| 2508,"Process Chemistry and Technology| Ceramics and Composites| Electronic, Optical and Magnetic Materials| Materials Chemistry| Surfaces, Coatings and Films",2| 4,Engineering & Technology| Natural Sciences,219| 433| 249,Engineering - Chemical| Materials Science| Engineering - Petroleum,36,Engineering,34| 36| 40,Chemical Sciences| Creative Arts And Writing| Engineering,-,-,-,Luminescence Properties of Glass Materials,1092,32.309,Optical Properties and Energy Transfer in Glass Materials,386,98.212,Definitive,2023.0,7.0,N/A,"Espinosa-Cerón, M.Y.| Soriano-Romero, O.| Caldiño, U.| Lozada-Morales, R.| Meza-Rocha, A.N.",Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Universidad Tecnológica de la Mixteca,Mexico,0
